19950707	4.389756	4.389756	4.389756	4.389756	4.421945	4.465531	4.477067	4.453314	4.434451	4.412794	4.486771	4.576744	5.155706	5.600317	6.026574	6.362816	6.883561	7.25123
19950710	4.375405	4.375405	4.375405	4.375405	4.399654	4.448401	4.452286	4.426536	4.404687	4.380497	4.465929	4.558633	5.122773	5.632349	6.039975	6.34281	6.852637	7.198587
19950711	4.41834	4.41834	4.41834	4.41834	4.422504	4.433435	4.434885	4.427471	4.420752	4.412875	4.490509	4.587185	5.170718	5.668694	6.093492	6.428301	6.951909	7.289281
19950712	4.455125	4.455125	4.455125	4.455125	4.444525	4.448159	4.44871	4.438354	4.427641	4.415857	4.473479	4.565379	5.158193	5.651922	6.050674	6.391201	6.907262	7.221443
19950713	4.515932	4.515932	4.515932	4.515932	4.489921	4.524989	4.467947	4.459192	4.450436	4.441963	4.516467	4.598725	5.218952	5.709176	6.109243	6.44308	6.935299	7.256496
19950714	4.571767	4.571767	4.571767	4.571767	4.469217	4.483621	4.4647	4.459838	4.455714	4.451147	4.507904	4.603208	5.173889	5.648584	6.059692	6.371287	6.90394	7.24791
19950717	4.612989	4.612989	4.612989	4.612989	4.515302	4.488241	4.487619	4.471902	4.457658	4.442431	4.53392	4.633519	5.251588	5.727805	6.125153	6.43913	6.971664	7.305709
19950718	4.587687	4.587687	4.587687	4.587687	4.548977	4.480795	4.478932	4.471871	4.465038	4.457522	4.548666	4.644861	5.299071	5.785572	6.186223	6.50038	7.026187	7.354703
19950719	4.595099	4.595099	4.595099	4.595099	4.500624	4.447157	4.4904	4.480232	4.469714	4.458495	4.54337	4.655652	5.303924	5.786926	6.21873	6.565414	7.101646	7.446677
19950720	4.526963	4.526963	4.526963	4.526963	4.499061	4.486109	4.474695	4.46571	4.456145	4.44803	4.526483	4.63747	5.280702	5.763157	6.17282	6.529516	7.060566	7.385747
19950721	4.587554	4.587554	4.587554	4.587554	4.533529	4.491221	4.508733	4.504533	4.500715	4.497025	4.592856	4.71802	5.351972	5.847145	6.289418	6.617999	7.143503	7.470339
19950724	4.549023	4.549023	4.549023	4.549023	4.462872	4.436832	4.435142	4.422574	4.410792	4.399009	4.447295	4.539474	5.139509	5.646542	6.070048	6.384582	6.945405	7.294372
19950725	4.555329	4.555329	4.555329	4.555329	4.46847	4.464757	4.460196	4.445759	4.431788	4.41642	4.459896	4.550405	5.127359	5.627769	6.069486	6.370815	6.922653	7.247514
19950726	4.548749	4.548749	4.548749	4.548749	4.485481	4.457703	4.468583	4.453933	4.438779	4.422614	4.476385	4.567849	5.180766	5.694829	6.110097	6.432044	6.993232	7.323136
19950727	4.694844	4.694844	4.694844	4.694844	4.524633	4.497422	4.46877	4.448713	4.429324	4.407261	4.448849	4.53194	5.116869	5.607487	6.069864	6.38247	6.93829	7.276456
19950728	4.506536	4.506536	4.506536	4.506536	4.501481	4.494952	4.471876	4.458713	4.444672	4.431508	4.464529	4.560983	5.225397	5.719292	6.162844	6.470846	7.038041	7.371845
19950731	4.585342	4.585342	4.585342	4.585342	4.524525	4.499634	4.45852	4.450256	4.442766	4.43476	4.443415	4.533482	5.143789	5.663668	6.081687	6.402102	6.95252	7.278001
19950801	4.538911	4.538911	4.538911	4.538911	4.535851	4.46849	4.4488	4.436067	4.423745	4.41019	4.449052	4.54735	5.135264	5.676045	6.094802	6.416209	6.951368	7.283555
19950802	4.56032	4.56032	4.56032	4.56032	4.473806	4.456845	4.446422	4.428476	4.408607	4.388097	4.417718	4.496331	5.132936	5.635644	6.017515	6.346391	6.890621	7.224752
19950803	4.48023	4.48023	4.48023	4.48023	4.432529	4.423632	4.396516	4.381895	4.3663	4.351679	4.386826	4.476562	5.095107	5.619596	6.019234	6.340553	6.903299	7.226015
19950804	4.522799	4.522799	4.522799	4.522799	4.379985	4.37482	4.354912	4.344655	4.334057	4.323458	4.362447	4.448996	5.048922	5.544411	5.976762	6.280522	6.854224	7.193657
19950807	4.496126	4.496126	4.496126	4.496126	4.391019	4.375563	4.349545	4.334163	4.320223	4.305321	4.331626	4.425396	5.03633	5.55502	5.967943	6.276409	6.867907	7.190933
19950808	4.459271	4.459271	4.459271	4.459271	4.40275	4.411199	4.415986	4.392238	4.369257	4.343977	4.369651	4.491174	5.091249	5.617825	6.030068	6.352128	6.907852	7.224604
19950809	4.531236	4.531236	4.531236	4.531236	4.405952	4.371766	4.356149	4.339534	4.32114	4.302152	4.360475	4.476073	5.040807	5.570256	5.962356	6.289184	6.853173	7.199776
19950810	4.54297	4.54297	4.54297	4.54297	4.472278	4.437971	4.38366	4.372358	4.359926	4.349	4.382137	4.492822	5.048389	5.559721	5.955384	6.283976	6.873041	7.206435
19950811	4.520623	4.520623	4.520623	4.520623	4.470301	4.414566	4.424457	4.413652	4.401728	4.39055	4.434759	4.531462	5.10233	5.610436	6.030309	6.365993	6.934439	7.307268
19950814	4.519451	4.519451	4.519451	4.519451	4.44681	4.482046	4.421413	4.403737	4.387718	4.370595	4.411224	4.519063	5.070372	5.613996	6.035424	6.350211	6.944472	7.303873
19950815	4.59132	4.59132	4.59132	4.59132	4.544249	4.552174	4.488359	4.461081	4.434684	4.404766	4.449922	4.572375	5.153895	5.687616	6.085293	6.391037	6.950149	7.323089
19950816	4.55779	4.55779	4.55779	4.55779	4.551594	4.523346	4.452934	4.438761	4.423069	4.406364	4.470652	4.573354	5.18803	5.700436	6.091483	6.399433	6.96016	7.328953
19950817	4.450002	4.450002	4.450002	4.450002	5.490895	4.445207	4.425847	4.41543	4.404318	4.3939	4.455974	4.580868	5.206933	5.722751	6.110348	6.421932	6.996947	7.363368
19950818	4.344697	4.344697	4.344697	4.344697	4.417281	4.372123	4.649494	4.536302	4.419337	4.302372	4.380929	4.521964	5.14196	5.650769	6.066875	6.381305	6.949466	7.31689
19950821	4.366489	4.366489	4.366489	4.366489	4.379369	4.360348	4.371592	4.343597	4.320693	4.294394	4.345109	4.476963	5.054863	5.583452	5.997727	6.307239	6.879774	7.269326
19950822	4.548917	4.548917	4.548917	4.548917	4.403665	4.374132	4.344558	4.324191	4.306909	4.286542	4.328259	4.462886	5.022265	5.55232	6.000284	6.316737	6.871912	7.26308
19950823	4.370004	4.370004	4.370004	4.370004	4.358178	4.339885	4.302846	4.283375	4.264553	4.243783	4.294413	4.409095	4.961219	5.515192	5.980473	6.288221	6.857923	7.264889
19950824	4.394667	4.394667	4.394667	4.394667	4.272422	4.250014	4.202916	4.191827	4.179999	4.168911	4.177306	4.340342	4.883891	5.414717	5.878015	6.216597	6.791385	7.214918
19950825	4.448799	4.448799	4.448799	4.448799	4.346141	4.318924	4.262686	4.238953	4.214428	4.189904	4.151502	4.314847	4.858708	5.374057	5.833496	6.187166	6.742646	7.158897
19950828	4.545871	4.545871	4.545871	4.545871	4.366366	4.313752	4.265597	4.249093	4.230881	4.213808	4.225869	4.340903	4.821573	5.334399	5.792103	6.138297	6.691732	7.13414
19950829	4.591651	4.591651	4.591651	4.591651	4.338058	4.278195	4.257997	4.235102	4.209051	4.186156	4.238048	4.352811	4.932797	5.444936	5.90069	6.241844	6.815164	7.220679
19950830	4.364627	4.364627	4.364627	4.364627	4.290106	4.255672	4.197098	4.182239	4.168309	4.154843	4.189284	4.300231	4.838217	5.384704	5.86453	6.21729	6.800937	7.235754
19950831	4.373981	4.373981	4.373981	4.373981	4.251259	4.243897	4.196689	4.180083	4.163476	4.147941	4.174641	4.281222	4.834906	5.356887	5.86032	6.224287	6.796697	7.234815
19950901	4.387007	4.387007	4.387007	4.387007	4.25866	4.238911	4.182917	4.161694	4.14047	4.120616	4.129071	4.24034	4.740874	5.30725	5.798854	6.147743	6.746624	7.196668
19950904	4.367334	4.367334	4.367334	4.367334	4.268809	4.231471	4.201228	4.171154	4.144725	4.118296	4.141694	4.234462	4.742474	5.305219	5.797762	6.147355	6.746861	7.197229
19950905	4.315845	4.315845	4.315845	4.315845	4.240986	4.232931	4.167469	4.149905	4.133439	4.117522	4.123138	4.229935	4.687081	5.222271	5.722593	6.093255	6.672512	7.146561
19950906	4.199792	4.199792	4.199792	4.199792	4.21722	4.219681	4.170513	4.156355	4.142196	4.128951	4.129696	4.225563	4.694688	5.212157	5.70683	6.092797	6.690181	7.14747
19950907	4.217625	4.217625	4.217625	4.217625	4.213831	4.192078	4.177189	4.169265	4.161085	4.153927	4.158844	4.274117	4.770136	5.298981	5.770108	6.172445	6.762912	7.211427
19950908	4.233807	4.233807	4.233807	4.233807	4.196206	4.170824	4.152226	4.144373	4.13652	4.129174	4.132257	4.240562	4.725735	5.245822	5.740824	6.127441	6.702952	7.174143
19950911	4.212007	4.212007	4.212007	4.212007	4.20797	4.183928	4.161701	4.15256	4.145033	4.137236	4.139138	4.257854	4.725615	5.278859	5.752957	6.131262	6.707736	7.178044
19950912	4.226951	4.226951	4.226951	4.226951	4.162106	4.118886	4.146922	4.139434	4.132853	4.126272	4.110337	4.23683	4.688392	5.23525	5.693856	6.069637	6.657011	7.148258
19950913	4.201133	4.201133	4.201133	4.201133	4.185728	4.181941	4.175281	4.153806	4.133673	4.114212	4.11988	4.232467	4.649013	5.178818	5.634318	6.027396	6.612025	7.081134
19950914	4.191652	4.191652	4.191652	4.191652	4.209105	4.17967	4.534619	4.38066	4.216768	4.082674	4.11755	4.17049	4.599363	5.111197	5.557723	5.964177	6.566449	7.020538
19950915	4.209744	4.209744	4.209744	4.209744	4.213935	4.163284	4.152896	4.13592	4.118397	4.103065	4.077752	4.127301	4.636569	5.121776	5.61765	6.019614	6.615747	7.080455
19950918	4.221399	4.221399	4.221399	4.221399	4.163487	4.141595	4.123531	4.113462	4.104613	4.095764	4.09249	4.121218	4.6547	5.176304	5.642502	6.038577	6.636011	7.10523
19950919	4.193485	4.193485	4.193485	4.193485	4.173711	4.13861	4.131678	4.113755	4.096952	4.080709	4.067704	4.103094	4.63627	5.149789	5.601109	5.990496	6.583178	7.056081
19950920	4.146018	4.146018	4.146018	4.146018	4.111908	4.097517	4.100145	4.078962	4.057778	4.037961	4.031705	4.053891	4.538599	5.065824	5.584348	5.890788	6.488656	6.961608
19950921	4.117824	4.117824	4.117824	4.117824	4.093633	4.042251	4.067215	4.051769	4.034725	4.019812	4.023529	4.056396	4.564716	5.104923	5.694979	5.971396	6.593969	7.072699
19950922	4.118744	4.118744	4.118744	4.118744	4.071698	3.977417	3.977429	3.968936	3.960161	3.951951	3.979376	3.971063	4.553837	5.097275	5.618785	6.024992	6.670639	7.175547
19950925	4.151165	4.151165	4.151165	4.151165	4.054546	3.99719	3.978709	3.971661	3.965466	3.959272	3.980003	4.004407	4.546279	5.113646	5.630184	6.019278	6.667331	7.165966
19950926	4.174955	4.174955	4.174955	4.174955	4.161449	4.074253	4.055318	4.039948	4.025539	4.01161	4.015043	4.080966	4.618779	5.196413	5.675355	6.056906	6.675351	7.205006
19950927	4.183461	4.183461	4.183461	4.183461	4.068718	4.021114	4.027991	4.014038	4.000085	3.987032	3.968796	4.011154	4.551091	5.146518	5.669365	6.069575	6.731433	7.243814
19950928	4.071276	4.071276	4.071276	4.071276	4.069944	4.03809	4.011962	4.001109	3.990256	3.980103	3.9786	4.007623	4.616701	5.207645	5.723371	6.143947	6.792829	7.262841
19950929	4.083066	4.083066	4.083066	4.083066	4.089519	4.054599	4.028726	4.020059	4.012474	4.004078	3.984906	4.004572	4.582979	5.165318	5.683966	6.083976	6.690132	7.169753
19951002	4.012266	4.012266	4.012266	4.012266	4.037203	4.041241	4.023516	4.014634	4.006326	3.996298	3.957202	3.991274	4.581851	5.184373	5.713118	6.128196	6.738265	7.203265
19951003	4.090657	4.090657	4.090657	4.090657	4.055577	4.049858	4.028582	4.017571	4.00727	3.994838	3.970102	3.990385	4.537253	5.131321	5.663424	6.058376	6.686555	7.169816
19951004	3.69341	3.69341	3.69341	3.69341	4.021341	4.024779	4.070194	4.042123	4.014052	3.981141	3.959915	3.963151	4.522872	5.108869	5.602541	5.999856	6.624746	7.115976
19951005	4.083901	4.083901	4.083901	4.083901	4.063693	4.04467	4.006621	3.994964	3.985074	3.974477	3.949913	3.961389	4.504438	5.090176	5.615539	6.037883	6.664514	7.199715
19951006	3.850145	3.850145	3.850145	3.850145	3.9873	3.97821	3.952657	3.947309	3.942772	3.937911	3.924234	3.934203	4.456983	5.073854	5.624246	6.04347	6.687036	7.198522
19951009	3.966271	3.966271	3.966271	3.966271	4.009638	3.96897	3.94155	3.930112	3.920104	3.909023	3.893934	3.900791	4.427841	5.034235	5.59232	6.030155	6.67281	7.199653
19951010	4.041492	4.041492	4.041492	4.041492	4.05203	4.001028	3.962974	3.953988	3.945582	3.936597	3.933201	3.969305	4.5067	5.117018	5.649578	6.076685	6.669633	7.187031
19951011	4.168596	4.168596	4.168596	4.168596	4.092619	3.972357	4.061191	4.028794	3.995239	3.957057	3.946306	3.966898	4.562072	5.17221	5.686983	6.118544	6.692006	7.196875
19951012	4.143446	4.143446	4.143446	4.143446	4.105849	4.063285	4.003381	3.992899	3.982417	3.972611	3.939282	4.003909	4.569631	5.181721	5.686847	6.132863	6.691491	7.189245
19951013	4.188883	4.188883	4.188883	4.188883	4.135863	4.09669	4.035626	4.017701	4.003465	3.987648	3.970899	3.981223	4.514117	5.10139	5.606586	6.03269	6.603863	7.107112
19951016	4.183804	4.183804	4.183804	4.183804	4.158802	4.136703	4.048818	4.021518	3.999182	3.973537	3.9547	3.987539	4.52347	5.112551	5.617005	6.047682	6.620671	7.13772
19951017	4.210368	4.210368	4.210368	4.210368	4.213048	4.084421	4.001584	3.989929	3.97973	3.968438	3.962817	3.998254	4.521844	5.114292	5.596546	6.037158	6.606027	7.13012
19951018	4.158579	4.158579	4.158579	4.158579	4.164536	4.095954	4.063424	4.048417	4.033411	4.016334	3.99491	4.02672	4.55914	5.127955	5.591873	6.02578	6.610039	7.121003
19951019	4.066731	4.066731	4.066731	4.066731	4.144813	4.078234	4.020123	4.004411	3.988699	3.974001	3.963066	4.005114	4.506703	5.076336	5.532661	5.978486	6.565807	7.065895
19951020	4.055289	4.055289	4.055289	4.055289	4.058714	4.025213	3.982329	3.978749	3.975712	3.972458	3.958933	3.979014	4.53765	5.078961	5.559051	5.999205	6.595981	7.110742
19951023	4.078977	4.078977	4.078977	4.078977	4.0723	4.022282	3.977604	3.973082	3.969125	3.964744	3.933609	3.969513	4.520127	5.088796	5.575511	6.016232	6.596195	7.125386
19951024	4.086476	4.086476	4.086476	4.086476	4.091213	4.065022	4.010941	3.992696	3.975628	3.957383	3.939119	3.971718	4.469262	5.035579	5.520998	5.973337	6.562347	7.083116
19951025	4.122859	4.122859	4.122859	4.122859	4.110781	4.085249	4.024149	4.010413	3.996676	3.981045	3.954079	3.981039	4.50551	5.048764	5.528048	5.977082	6.568804	7.077916
19951026	4.083484	4.083484	4.083484	4.083484	4.045924	4.110865	4.051538	4.045188	4.03905	4.032276	3.979099	4.04415	4.528303	5.068266	5.546513	5.965834	6.593067	7.111044
19951027	4.085087	4.085087	4.085087	4.085087	4.078977	4.071274	4.001491	4.000159	3.998827	3.997357	3.962374	4.024159	4.459565	5.023284	5.481176	5.887189	6.495259	7.010943
19951030	4.068703	4.068703	4.068703	4.068703	4.050917	4.124163	4.077898	4.059833	4.040522	4.021211	3.977963	4.023414	4.500125	5.04071	5.502675	5.899097	6.537929	7.071064
19951031	4.123297	4.123297	4.123297	4.123297	4.144334	4.097611	4.033086	4.023882	4.015271	4.006363	3.970504	3.999875	4.455235	4.99666	5.452998	5.853738	6.482057	6.998996
19951101	4.094441	4.094441	4.094441	4.094441	4.050987	4.054054	4.047599	4.040092	4.032049	4.024006	4.006204	4.049454	4.426732	4.943179	5.409678	5.827184	6.479141	7.004367
19951102	4.082552	4.082552	4.082552	4.082552	4.069157	4.145548	4.090437	4.06189	4.028422	4.001844	3.946673	3.981218	4.400739	4.914313	5.405285	5.8249	6.466194	6.980578
19951103	4.076957	4.076957	4.076957	4.076957	4.055	4.062158	4.039672	4.027934	4.014577	4.003244	3.936782	3.985901	4.405025	4.915269	5.426106	5.850277	6.510686	7.044038
19951106	4.036289	4.036289	4.036289	4.036289	4.020852	4.039828	4.033716	4.017821	4.000282	3.984387	3.948976	3.983249	4.373449	4.889374	5.384578	5.793828	6.466492	6.997219
19951107	4.041733	4.041733	4.041733	4.041733	4.013823	4.013905	4.021118	3.998418	3.977182	3.955214	3.918868	3.951609	4.364209	4.868154	5.35929	5.783148	6.455428	7.003976
19951108	4.009013	4.009013	4.009013	4.009013	4.105702	4.017643	3.993762	3.9662	3.936669	3.907138	3.85268	3.874712	4.293382	4.770586	5.265165	5.685028	6.356427	6.911715
19951109	3.995665	3.995665	3.995665	3.995665	3.991062	3.997063	3.967217	3.944122	3.917841	3.895542	3.856512	3.870497	4.318766	4.802005	5.293797	5.732736	6.417392	6.968774
19951110	3.932887	3.932887	3.932887	3.932887	3.971206	3.976917	3.945846	3.923568	3.898985	3.876707	3.837997	3.867703	4.307458	4.803231	5.288859	5.73239	6.42629	6.965004
19951113	3.990815	3.990815	3.990815	3.990815	3.949169	3.965682	3.954186	3.919606	3.882641	3.846869	3.797748	3.83833	4.233911	4.73376	5.229791	5.659135	6.364518	6.911296
19951114	3.902402	3.902402	3.902402	3.902402	3.919311	3.916432	3.90776	3.876766	3.847772	3.816778	3.781911	3.837101	4.237899	4.726981	5.226136	5.667696	6.364243	6.903597
19951115	3.917755	3.917755	3.917755	3.917755	3.926759	3.927009	3.899997	3.879663	3.857069	3.834476	3.796511	3.830978	4.236321	4.741231	5.261412	5.698703	6.363706	6.916289
19951116	3.977076	3.977076	3.977076	3.977076	3.947946	4.009198	3.934408	3.9153	3.893557	3.875109	3.829061	3.858236	4.256914	4.751879	5.244322	5.676202	6.341255	6.907271
19951117	3.919449	3.919449	3.919449	3.919449	3.953764	4.019056	3.940631	3.900127	3.855433	3.814929	3.780569	3.813778	4.25176	4.755189	5.258207	5.692706	6.368949	6.904706
19951120	3.920035	3.920035	3.920035	3.920035	3.77863	3.969601	3.930267	3.905711	3.879461	3.854058	3.80412	3.852765	4.227812	4.749442	5.265114	5.703513	6.382294	6.923751
19951121	3.984592	3.984592	3.984592	3.984592	3.943454	3.950536	3.923118	3.905366	3.886345	3.867324	3.810908	3.863341	4.253616	4.786426	5.284434	5.730981	6.393062	6.942347
19951122	3.966575	3.966575	3.966575	3.966575	3.959282	3.950801	3.910423	3.880382	3.848195	3.816008	3.767223	3.813498	4.179202	4.718602	5.191902	5.644547	6.327432	6.865237
19951123	3.989123	3.989123	3.989123	3.989123	3.892504	3.921548	3.882266	3.856411	3.826989	3.801134	3.763728	3.801651	4.184945	4.721321	5.194869	5.645647	6.327372	6.864312
19951124	3.998311	3.998311	3.998311	3.998311	3.965592	3.909302	3.849735	3.829597	3.807375	3.787236	3.736549	3.76472	4.094548	4.619333	5.12351	5.572964	6.260682	6.83874
19951127	4.253383	4.253383	4.253383	4.253383	4.025102	3.98495	3.924349	3.885281	3.843519	3.803104	3.750698	3.762712	4.070848	4.574602	5.074512	5.496448	6.200588	6.778046
19951128	4.21197	4.21197	4.21197	4.21197	3.985811	3.966889	3.903979	3.870098	3.832712	3.796495	3.73964	3.782825	4.05824	4.579161	5.085213	5.504232	6.205093	6.799074
19951129	4.021658	4.021658	4.021658	4.021658	4.026265	3.956234	3.89046	3.863866	3.837272	3.80982	3.736548	3.775798	4.07157	4.594002	5.092899	5.522218	6.212319	6.785658
19951130	4.032985	4.032985	4.032985	4.032985	4.100028	4.016914	3.931279	3.888473	3.844286	3.804242	3.748915	3.791721	4.02982	4.533469	5.008767	5.457797	6.143369	6.72255
19951201	4.065678	4.065678	4.065678	4.065678	4.097078	4.021759	3.927945	3.879814	3.842683	3.801427	3.729805	3.753483	4.018181	4.483043	4.97458	5.411003	6.088322	6.668557
19951204	4.130455	4.130455	4.130455	4.130455	4.197785	4.057591	3.957848	3.90545	3.86384	3.814525	3.739872	3.759711	3.998838	4.479104	4.975519	5.378424	6.061887	6.645331
19951205	4.088555	4.088555	4.088555	4.088555	4.218387	4.043166	3.961843	3.89832	3.844421	3.784748	3.720382	3.751372	4.024155	4.512163	5.006709	5.436474	6.098538	6.661938
19951206	4.099073	4.099073	4.099073	4.099073	4.183749	4.00791	3.957966	3.906708	3.860256	3.807396	3.758983	3.76544	4.057104	4.550743	5.062808	5.493235	6.133357	6.671452
19951207	4.121961	4.121961	4.121961	4.121961	4.19281	4.024429	3.954993	3.907299	3.858067	3.81345	3.756811	3.770489	4.097078	4.58512	5.128017	5.564015	6.204609	6.712814
19951208	4.105169	4.105169	4.105169	4.105169	4.201861	4.042466	3.999649	3.948666	3.897683	3.848344	3.787715	3.832508	4.121426	4.594844	5.136139	5.584909	6.225797	6.718043
19951211	4.101327	4.101327	4.101327	4.101327	4.253164	4.044714	3.98314	3.921022	3.868316	3.809963	3.7325	3.747388	4.043544	4.549136	5.064405	5.492991	6.145374	6.678473
19951212	4.087444	4.087444	4.087444	4.087444	4.245981	4.008092	3.965004	3.896688	3.834776	3.768594	3.720923	3.759471	4.032313	4.546125	5.068886	5.494369	6.166225	6.704887
19951213	3.683851	3.683851	3.683851	3.683851	4.277554	3.972127	3.961183	3.906451	3.853484	3.795221	3.70812	3.743511	4.010785	4.517121	5.038116	5.441602	6.142581	6.673375
19951214	3.987497	3.987497	3.987497	3.987497	4.088978	4.033682	3.899639	3.841559	3.781606	3.727273	3.657429	3.63019	3.931494	4.451734	4.976603	5.425988	6.138699	6.631396
19951215	3.971036	3.971036	3.971036	3.971036	4.058188	3.960872	3.934712	3.873737	3.812762	3.753754	3.686101	3.660529	3.93679	4.431033	4.948216	5.384201	6.091571	6.608417
19951218	3.896494	3.896494	3.896494	3.896494	4.079886	3.946401	3.964383	3.904793	3.854231	3.798253	3.72839	3.698601	4.061679	4.588318	5.13622	5.553924	6.254715	6.741461
19951219	3.702896	3.702896	3.702896	3.702896	4.006764	3.904449	3.801536	3.776783	3.754351	3.730371	3.698018	3.662814	3.907243	4.439648	4.985041	5.417917	6.111245	6.635195
19951220	3.722056	3.722056	3.722056	3.722056	4.067429	3.913782	3.831197	3.781009	3.73244	3.679015	3.651194	3.632473	3.988264	4.532958	5.064692	5.509107	6.215968	6.740958
19951221	4.479631	4.479631	4.479631	4.479631	4.06438	3.915953	3.81972	3.769959	3.726229	3.680991	3.662058	3.625767	3.987281	4.524295	5.054471	5.48506	6.185024	6.702169
19951222	4.449513	4.449513	4.449513	4.449513	3.986745	3.900076	3.775429	3.74025	3.708368	3.674288	3.619987	3.583011	3.982056	4.543112	5.061225	5.488896	6.212168	6.704008
19951225	4.449513	4.449513	4.449513	4.449513	3.986745	3.900076	3.775429	3.74025	3.708368	3.674288	3.619987	3.583011	3.982056	4.543112	5.061225	5.488896	6.212168	6.704008
